[1, 0.0001, 17.77092170715332, 17.77092170715332, 0.0]
[2, 0.0001187340728526458, 17.817012786865234, 17.793967247009277, 0.0]
[3, 0.00013746814570529157, 17.79840087890625, 17.79544512430827, 0.0]
[4, 0.00015620221855793735, 17.9582462310791, 17.836145401000977, 0.0]
[5, 0.00017493629141058313, 18.34699249267578, 17.938314819335936, 0.001953125]
[6, 0.0001936703642632289, 18.3623104095459, 18.008980751037598, 0.0]
[7, 0.0002124044371158747, 18.564498901367188, 18.08834048679897, 0.0]
[8, 0.00023113850996852046, 19.19369888305664, 18.226510286331177, 0.00390625]
[9, 0.0002498725828211662, 19.123382568359375, 18.326162762112087, 0.0078125]
[10, 0.00026860665567381197, 19.567481994628906, 18.45029468536377, 0.0]
[11, 0.0002873407285264577, 19.72850799560547, 18.56649589538574, 0.001953125]
[12, 0.0003060748013791035, 19.68453598022461, 18.659665902455643, 0.00390625]
[13, 0.0003248088742317493, 19.665334701538086, 18.737025040846603, 0.001953125]
[14, 0.000343542947084395, 19.4283390045166, 18.786404609680176, 0.00390625]
[15, 0.00036227701993704083, 19.8277587890625, 18.855828221638998, 0.00390625]
[16, 0.0003810110927896866, 19.21645164489746, 18.87836718559265, 0.0]
[17, 0.0003997451656423324, 18.94257354736328, 18.88214403040269, 0.0078125]
[18, 0.0004184792384949782, 18.73114013671875, 18.873754925198025, 0.00390625]
[19, 0.00043721331134762394, 18.33835220336914, 18.845575834575452, 0.00390625]
[20, 0.00045594738420026975, 18.062061309814453, 18.806400108337403, 0.009765625]
[21, 0.0004746814570529155, 17.877063751220703, 18.76214599609375, 0.0078125]
[22, 0.0004934155299055612, 17.778766632080078, 18.71744693409313, 0.013671875]
[23, 0.0005121496027582071, 17.74925422668457, 18.675351598988406, 0.005859375]
[24, 0.0005308836756108529, 17.95702362060547, 18.645421266555783, 0.0078125]
[25, 0.0005496177484634986, 18.315231323242188, 18.63221366882324, 0.005859375]
[26, 0.0005683518213161445, 18.156307220458984, 18.613909574655384, 0.0078125]
[27, 0.0005870858941687902, 17.805191040039062, 18.583957036336262, 0.01171875]
[28, 0.000605819967021436, 18.090471267700195, 18.56633254459926, 0.0078125]
[29, 0.0006245540398740817, 17.56446647644043, 18.53178543880068, 0.00390625]
[30, 0.0006432881127267275, 17.4295654296875, 18.495044771830237, 0.0078125]
[31, 0.0006620221855793732, 17.285892486572266, 18.456039859402562, 0.005859375]
[32, 0.000680756258432019, 17.743789672851562, 18.433782041072842, 0.005859375]
[33, 0.0006994903312846647, 17.336645126342773, 18.400535467899203, 0.01171875]
[34, 0.0007182244041373105, 17.672405242919922, 18.37911987304687, 0.005859375]
[35, 0.0007369584769899562, 17.4417724609375, 18.352338518415177, 0.00390625]
[36, 0.000755692549842602, 17.459379196166992, 18.32753409279717, 0.0078125]
[37, 0.0007744266226952477, 17.432424545288086, 18.30334194286449, 0.0078125]
[38, 0.0007931606955478935, 17.360233306884766, 18.278523294549235, 0.01171875]
[39, 0.0008118947684005392, 17.085508346557617, 18.247933167677655, 0.0078125]
[40, 0.000830628841253185, 17.30387306213379, 18.224331665039056, 0.009765625]
[41, 0.0008493629141058307, 16.866809844970703, 18.191221376744707, 0.00390625]
[42, 0.0008680969869584765, 17.253707885742188, 18.168899626958932, 0.0078125]
[43, 0.0008868310598111223, 17.214675903320312, 18.146708377571986, 0.009765625]
[44, 0.0009055651326637681, 17.2897891998291, 18.127232941714194, 0.005859375]
[45, 0.0009242992055164138, 17.103275299072266, 18.104478327433263, 0.001953125]
[46, 0.0009430332783690596, 16.99852752685547, 18.08043591872505, 0.015625]
[47, 0.0009617673512217053, 17.265539169311523, 18.063097690014125, 0.005859375]
[48, 0.000980501424074351, 17.182003021240234, 18.044741551081334, 0.00390625]
[49, 0.000999235496926997, 17.434768676757812, 18.03229312507473, 0.001953125]
[50, 0.0010179695697796426, 17.164897918701172, 18.014945220947258, 0.0078125]
[51, 0.0010367036426322882, 16.84896469116211, 17.992082857618136, 0.0078125]
[52, 0.001055437715484934, 17.110755920410156, 17.97513426267183, 0.00390625]
[53, 0.0010741717883375797, 16.939189910888672, 17.955588142826866, 0.0078125]
[54, 0.0010929058611902254, 16.91118621826172, 17.93624736644603, 0.009765625]
[55, 0.0011116399340428712, 17.005252838134766, 17.919320193204005, 0.001953125]
[56, 0.0011303740068955169, 17.086320877075195, 17.904445205415993, 0.005859375]
[57, 0.0011491080797481627, 16.893596649169922, 17.88671102021869, 0.0078125]
[58, 0.0011678421526008084, 16.769325256347656, 17.867445748427812, 0.005859375]
[59, 0.001186576225453454, 16.756168365478516, 17.848610538547316, 0.015625]
[60, 0.0012053102983060997, 16.792978286743164, 17.83101666768391, 0.013671875]
[61, 0.0012240443711587455, 17.100605010986328, 17.819042706098706, 0.009765625]
[62, 0.0012427784440113914, 17.15329360961914, 17.808304817445812, 0.0078125]
[63, 0.001261512516864037, 16.70125961303711, 17.790732671344085, 0.01171875]
[64, 0.001280246589716683, 17.11206817626953, 17.780128538608544, 0.00390625]
[65, 0.0012989806625693285, 17.360315322875977, 17.77366987375112, 0.0078125]
[66, 0.0013177147354219742, 17.16105079650879, 17.764387766520176, 0.005859375]
[67, 0.0013364488082746198, 16.802492141723633, 17.75003111540381, 0.015625]
[68, 0.0013551828811272655, 17.165420532226562, 17.74143390094532, 0.01171875]
[69, 0.0013739169539799113, 16.442584991455078, 17.72261000370633, 0.00390625]
[70, 0.001392651026832557, 16.797271728515625, 17.70939088548932, 0.00390625]
[71, 0.0014113850996852028, 17.13332176208496, 17.701277235863905, 0.0078125]
[72, 0.0014301191725378487, 17.302080154418945, 17.69573283195495, 0.005859375]
[73, 0.0014488532453904945, 16.909481048583984, 17.684962259580004, 0.001953125]
[74, 0.0014675873182431404, 16.404653549194336, 17.66766079052074, 0.01171875]
[75, 0.001486321391095786, 16.830734252929688, 17.656501770019524, 0.0078125]
[76, 0.001505055463948432, 16.988540649414062, 17.64771280790629, 0.001953125]
[77, 0.0015237895368010778, 16.505615234375, 17.632880371886404, 0.01171875]
[78, 0.0015425236096537234, 16.998462677001953, 17.624746811695577, 0.00390625]
[79, 0.001561257682506369, 16.30242156982422, 17.608008517494675, 0.01171875]
[80, 0.0015799917553590147, 16.522829055786133, 17.594443774223315, 0.01171875]
[81, 0.0015987258282116603, 16.292875289916992, 17.578375027503483, 0.0078125]
[82, 0.001617459901064306, 16.617374420166016, 17.566655507901807, 0.013671875]
[83, 0.0016361939739169516, 16.316608428955078, 17.551594699721726, 0.005859375]
[84, 0.0016549280467695975, 16.600576400756836, 17.54027305330548, 0.013671875]
[85, 0.0016736621196222433, 16.478931427001953, 17.52778668123132, 0.0078125]
[86, 0.001692396192474889, 16.242141723632812, 17.512837321259244, 0.013671875]
[87, 0.0017111302653275346, 16.711559295654297, 17.503627229010913, 0.013671875]
[88, 0.0017298643381801803, 16.43143653869629, 17.491443243893702, 0.0078125]
[89, 0.001748598411032826, 16.251880645751953, 17.477515574251658, 0.015625]
[90, 0.0017673324838854718, 16.709510803222656, 17.468982187906892, 0.01171875]
[91, 0.0017860665567381176, 16.54970932006836, 17.458880288260314, 0.017578125]
[92, 0.0018048006295907633, 16.210206985473633, 17.44530775236046, 0.025390625]
[93, 0.001823534702443409, 16.290130615234375, 17.43288649282147, 0.005859375]
[94, 0.0018422687752960548, 16.133163452148438, 17.41905965196325, 0.017578125]
[95, 0.0018610028481487006, 16.095781326293945, 17.405130406429887, 0.01953125]
[96, 0.0018797369210013465, 16.219228744506836, 17.39277726411819, 0.025390625]
[97, 0.0018984709938539921, 16.536048889160156, 17.383945012829965, 0.01171875]
[98, 0.001917205066706638, 16.43901824951172, 17.37430290300019, 0.017578125]
[99, 0.0019359391395592836, 16.099956512451172, 17.361430717237067, 0.025390625]
[100, 0.0019546732124119293, 16.054136276245117, 17.348357772827146, 0.009765625]
[101, 0.001973407285264575, 15.981501579284668, 17.334824543188113, 0.013671875]
[102, 0.0019921413581172206, 16.31355094909668, 17.32481205697153, 0.017578125]
[103, 0.0020108754309698666, 16.389169692993164, 17.31572815052514, 0.013671875]
[104, 0.0020296095038225123, 16.383575439453125, 17.306765143687908, 0.01171875]
[105, 0.002048343576675158, 16.31341552734375, 17.2973046711513, 0.015625]
[106, 0.0020670776495278036, 16.157752990722656, 17.286554183600085, 0.013671875]
[107, 0.002085811722380449, 16.014793395996094, 17.274668568762664, 0.02734375]
